steady_time_s,event,nav_enabled,rl_init_done,dt_ms,exec_ms,sdk_imu_stamp_ms,sdk_imu_stamp_delta_ms,imu_pub_dt_ms,imu_header_stamp_ms,imu_header_delta_ms,rl_tick_ms,rl_infer_ms,rl_total_ms,vision_tick_ms,vision_process_ms,nav_tick_ms,nav_vision_ms,nav_high_ms,nav_reset_ms,nav_model_reset_ms,nav_obs_build_ms,nav_state_copy_ms,nav_tensor_create_ms,nav_cat_ms,nav_hist_reset_insert_ms,nav_hist_get_ms,nav_to_device_ms,nav_to_cpu_ms,nav_post_ms,nav_log_ms,nav_publish_ms,nav_total_ms,udp_get_state_ms,nav_obs_hist_reset_ms,nav_obs_io_hist_reset_ms,nav_hf_reset_ms,nav_obs_hist_insert_ms,nav_obs_io_hist_insert_ms,nav_hf_insert_ms
47.681376,udp_recv,0,0,1.985408,0.002048,2044305.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000320,nan,nan,nan,nan,nan,nan
47.683395,udp_recv,0,0,2.019328,0.001696,2044310.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
47.683419,imu_pub,0,0,4.995968,0.047680,2044310.000000,4.995616,4.995968,2022136.542816,4.995616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.684729,control,0,0,4.995744,1.364032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.685393,udp_recv,0,0,1.997984,0.000960,2044310.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.687375,udp_recv,0,0,1.982400,0.000992,2044315.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.688466,imu_pub,0,0,5.005760,0.088928,2044315.000000,5.005536,5.005760,2022141.548352,5.005536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.689398,udp_recv,0,0,2.023360,0.001056,2044315.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.689609,control,0,0,5.006048,1.237440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.691382,udp_recv,0,0,1.982912,0.001024,2044315.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.693403,udp_recv,0,0,2.021824,0.001152,2044320.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000256,nan,nan,nan,nan,nan,nan
47.693428,imu_pub,0,0,5.002592,0.048608,2044320.000000,5.002496,5.002592,2022146.550848,5.002496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.694699,control,0,0,5.002688,1.324480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.695376,udp_recv,0,0,1.972576,0.002016,2044320.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000320,nan,nan,nan,nan,nan,nan
47.697381,udp_recv,0,0,2.006240,0.000992,2044325.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000096,nan,nan,nan,nan,nan,nan
47.698430,imu_pub,0,0,5.006272,0.044736,2044325.000000,5.006304,5.006272,2022151.557152,5.006304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.699393,udp_recv,0,0,2.011936,0.000928,2044325.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.699628,control,0,0,5.006848,1.247232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.700119,nav_idle,0,0,99.867136,0.005728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99.867136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.005728,nan,nan,nan,nan,nan,nan,nan
47.701376,udp_recv,0,0,1.983552,0.000832,2044325.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000096,nan,nan,nan,nan,nan,nan
47.702975,vision,0,0,99.945184,3.381600,nan,nan,nan,nan,nan,nan,nan,nan,99.945184,3.376160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.703389,udp_recv,0,0,2.012256,0.001024,2044330.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
47.703416,imu_pub,0,0,4.984288,0.046432,2044330.000000,4.984064,4.984288,2022156.541216,4.984064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.704522,control,0,0,4.984192,1.156992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.705373,udp_recv,0,0,1.984704,0.000832,2044330.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.707380,udp_recv,0,0,2.006560,0.000864,2044335.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000096,nan,nan,nan,nan,nan,nan
47.708457,imu_pub,0,0,5.044576,0.043232,2044335.000000,5.044320,5.044576,2022161.585536,5.044320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.709388,udp_recv,0,0,2.007840,0.000928,2044335.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.709466,control,0,0,5.044800,1.056768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.711375,udp_recv,0,0,1.987264,0.000928,2044335.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.713395,udp_recv,0,0,2.019072,0.001056,2044340.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.713573,imu_pub,0,0,5.111296,0.047616,2044340.000000,5.112032,5.111296,2022166.697568,5.112032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.714670,control,0,0,5.108896,1.151712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.715389,udp_recv,0,0,1.993536,0.001824,2044340.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.717375,udp_recv,0,0,1.986144,0.000864,2044340.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000096,nan,nan,nan,nan,nan,nan
47.718395,imu_pub,0,0,4.828032,0.041920,2044345.000000,4.828128,4.828032,2022171.525696,4.828128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.719297,control,0,0,4.830560,0.947968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.719431,udp_recv,0,0,2.055904,0.001696,2044345.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.721378,udp_recv,0,0,1.948384,0.000928,2044345.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.723374,udp_recv,0,0,1.996384,0.000768,2044350.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.723393,imu_pub,0,0,4.998656,0.041344,2044350.000000,4.997760,4.998656,2022176.523456,4.997760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.724317,control,0,0,4.998912,0.968992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.725384,udp_recv,0,0,2.008416,0.001312,2044350.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.727376,udp_recv,0,0,1.992960,0.000864,2044350.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000064,nan,nan,nan,nan,nan,nan
47.728410,imu_pub,0,0,5.001824,0.055648,2044355.000000,5.001600,5.001824,2022181.525056,5.001600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.729293,control,0,0,5.001888,0.942496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.729434,udp_recv,0,0,2.057568,0.001344,2044355.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.731389,udp_recv,0,0,1.955264,0.000992,2044355.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.733429,imu_pub,0,0,5.033376,0.041760,2044360.000000,5.034272,5.033376,2022186.559328,5.034272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.734414,control,0,0,5.030624,1.033632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.734700,udp_recv,0,0,3.268864,0.042368,2044360.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.735403,udp_recv,0,0,0.743136,0.001312,2044360.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.737385,udp_recv,0,0,1.981216,0.003008,2044365.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.738389,imu_pub,0,0,4.965440,0.036544,2044365.000000,4.964864,4.965440,2022191.524192,4.964864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.739435,udp_recv,0,0,2.051424,0.001728,2044365.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.739581,control,0,0,4.966944,1.233568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.741378,udp_recv,0,0,1.943104,0.002272,2044365.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.743371,udp_recv,0,0,1.993440,0.000992,2044370.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.743398,imu_pub,0,0,5.004768,0.040960,2044370.000000,5.005280,5.004768,2022196.529472,5.005280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.744243,control,0,0,5.005888,0.890048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.745399,udp_recv,0,0,2.028544,0.001280,2044370.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.747369,udp_recv,0,0,1.970592,0.000928,2044375.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.748397,imu_pub,0,0,5.000768,0.038720,2044375.000000,5.000224,5.000768,2022201.529696,5.000224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.749225,control,0,0,5.001152,0.870336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.749398,udp_recv,0,0,2.028128,0.001248,2044375.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000096,nan,nan,nan,nan,nan,nan
47.751376,udp_recv,0,0,1.978912,0.000928,2044375.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.753372,udp_recv,0,0,1.995488,0.000960,2044380.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.753391,imu_pub,0,0,4.994752,0.037856,2044380.000000,4.994400,4.994752,2022206.524096,4.994400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.754286,control,0,0,4.995040,0.936544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.755385,udp_recv,0,0,2.012896,0.001312,2044380.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.757374,udp_recv,0,0,1.989184,0.000896,2044385.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000096,nan,nan,nan,nan,nan,nan
47.758389,imu_pub,0,0,4.999936,0.035776,2044385.000000,4.999936,4.999936,2022211.524032,4.999936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.759350,control,0,0,5.000128,1.000416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.759478,udp_recv,0,0,2.103136,0.001248,2044385.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.761384,udp_recv,0,0,1.906944,0.001024,2044385.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.763365,udp_recv,0,0,1.981280,0.000960,2044390.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
47.763407,imu_pub,0,0,5.015296,0.039008,2044390.000000,5.015456,5.015296,2022216.539488,5.015456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.764222,control,0,0,5.014784,0.858208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.765379,udp_recv,0,0,2.013408,0.001184,2044390.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.767372,udp_recv,0,0,1.993760,0.000928,2044395.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.768392,imu_pub,0,0,4.986976,0.036672,2044395.000000,4.986816,4.986976,2022221.526304,4.986816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.769213,control,0,0,4.985664,0.863584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.769394,udp_recv,0,0,2.008192,0.001088,2044395.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.771373,udp_recv,0,0,1.992384,0.000928,2044395.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.773371,udp_recv,0,0,1.997664,0.001856,2044400.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.773388,imu_pub,0,0,4.997984,0.035328,2044400.000000,4.997952,4.997984,2022226.524256,4.997952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.774334,control,0,0,4.999616,0.984512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.775382,udp_recv,0,0,2.009952,0.002080,2044400.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.777393,udp_recv,0,0,2.011776,0.001792,2044405.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.778390,imu_pub,0,0,5.002176,0.034752,2044405.000000,5.002080,5.002176,2022231.526336,5.002080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.779254,control,0,0,5.001216,0.903808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.779383,udp_recv,0,0,1.990048,0.001056,2044405.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.781374,udp_recv,0,0,1.991328,0.001088,2044405.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
47.783395,imu_pub,0,0,5.003872,0.035680,2044410.000000,5.003648,5.003872,2022236.529984,5.003648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.783428,udp_recv,0,0,2.054336,0.000896,2044410.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.784171,control,0,0,5.004832,0.816224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.785397,udp_recv,0,0,1.968896,0.001152,2044410.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.787378,udp_recv,0,0,1.979584,0.002272,2044410.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
47.788414,imu_pub,0,0,5.015392,0.039872,2044415.000000,5.016128,5.015392,2022241.546112,5.016128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.789327,control,0,0,5.014848,0.956224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.789428,udp_recv,0,0,2.050752,0.001152,2044415.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
